発注GP,部門コード,部門名,物流コード,店舗コード,平均売価,販売数,売上金額
家電１,239981,純正季節家電アクセサリー,861,738,3216.291666,32,88421.0
家電１,239981,純正季節家電アクセサリー,861,808,2106.0,4,10476.0
家電１,239981,純正季節家電アクセサリー,861,842,2539.046979,202,473366.0
家電１,239981,純正季節家電アクセサリー,861,845,2717.484848,39,100062.0
家電１,239981,純正季節家電アクセサリー,861,846,2579.883977,324,678007.0
家電１,239981,純正季節家電アクセサリー,861,879,3326.0,3,9978.0
家電１,239999,その他季節家電関連,861,240,4345.666666,56,139682.0
家電１,239999,その他季節家電関連,861,253,3614.0,6,21684.0
家電１,239999,その他季節家電関連,861,256,4190.0,2,4924.0
家電１,239999,その他季節家電関連,861,259,4264.9,12,47573.0
家電１,239999,その他季節家電関連,861,480,3024.0,1,3024.0
家電１,239999,その他季節家電関連,861,845,2289.25,64,156186.0
家電１,239999,その他季節家電関連,861,846,4351.683333,383,1171831.0
家電１,241010,冷蔵庫（１００Ｌ未満）,861,240,14908.017543,117,1710022.0
家電１,241010,冷蔵庫（１００Ｌ未満）,861,253,15636.614035,142,2181055.0
家電１,241010,冷蔵庫（１００Ｌ未満）,861,485,11843.666666,3,35531.0
家電１,241010,冷蔵庫（１００Ｌ未満）,861,543,16123.94,119,1800635.0
家電１,241010,冷蔵庫（１００Ｌ未満）,861,736,15527.395833,276,4118366.0
家電１,241010,冷蔵庫（１００Ｌ未満）,861,738,15311.854166,314,4447240.0
家電１,241090,冷凍庫,861,480,22874.0,7,160118.0
家電１,241090,冷凍庫,861,543,22874.0,16,365984.0
家電１,241090,冷凍庫,861,736,22874.0,76,1738424.0
家電１,241090,冷凍庫,861,737,22874.0,31,709094.0
家電１,241090,冷凍庫,861,738,22874.0,19,434606.0
家電１,241099,その他冷蔵庫関連,861,240,6194.111111,9,27581.0
家電１,241099,その他冷蔵庫関連,861,253,2322.857142,9,18352.0
家電１,241099,その他冷蔵庫関連,861,738,3002.125,14,36587.0
家電１,241099,その他冷蔵庫関連,861,842,1750.217391,59,96847.0
家電１,241099,その他冷蔵庫関連,861,845,1825.0,10,19330.0
家電１,241099,その他冷蔵庫関連,861,846,1720.294117,38,61170.0
家電１,242060,ハンディ洗濯機,861,256,14850.0,1,14850.0
家電１,242060,ハンディ洗濯機,861,737,4190.0,1,4190.0
家電１,242080,衣類乾燥機,861,240,9018.0,8,72144.0
家電１,242080,衣類乾燥機,861,253,9018.0,1,9018.0
家電１,242080,衣類乾燥機,861,256,9018.0,1,9018.0
家電１,242080,衣類乾燥機,861,259,9018.0,1,9018.0
家電１,242080,衣類乾燥機,861,845,9018.0,1,9018.0
家電１,242080,衣類乾燥機,861,846,9018.0,3,27054.0
家電１,242095,純正洗濯機アクセサリー,861,094,992.636363,243,174866.0
家電１,242095,純正洗濯機アクセサリー,861,256,559.0,4,2217.0
家電１,242095,純正洗濯機アクセサリー,861,259,1207.2,5,6036.0
家電１,242095,純正洗濯機アクセサリー,861,289,2030.0,2,4060.0
家電１,242095,純正洗濯機アクセサリー,861,543,518.0,9,4596.0
家電１,242095,純正洗濯機アクセサリー,861,736,971.583333,52,37294.0
家電１,242095,純正洗濯機アクセサリー,861,737,1202.1,69,59107.0
家電１,242095,純正洗濯機アクセサリー,861,738,2201.818181,17,27196.0
家電１,242095,純正洗濯機アクセサリー,861,879,496.0,10,4960.0
家電１,242099,その他洗濯機関連,861,240,2877.111111,14,41174.0
家電１,242099,その他洗濯機関連,861,253,2228.75,15,30341.0
家電１,242099,その他洗濯機関連,861,842,2199.904761,47,96639.0
家電１,242099,その他洗濯機関連,861,845,213.0,1,213.0
家電１,242099,その他洗濯機関連,861,846,1920.333333,59,119585.0
家電１,243010,サイクロン掃除機,861,094,27274.739837,144,3672366.0
家電１,243010,サイクロン掃除機,861,253,26885.375,29,782213.0
家電１,243010,サイクロン掃除機,861,256,20363.8,5,101819.0
家電１,243010,サイクロン掃除機,861,259,18239.727272,12,206177.0
家電１,243010,サイクロン掃除機,861,289,20667.571428,7,144673.0
家電１,243010,サイクロン掃除機,861,480,31651.555555,71,2185225.0
家電１,243010,サイクロン掃除機,861,543,31476.916666,103,3225446.0
家電１,243010,サイクロン掃除機,861,737,26156.444444,98,2446385.0
家電１,243010,サイクロン掃除機,861,754,33157.666666,8,238020.0
家電１,243010,サイクロン掃除機,861,756,34189.75,5,156555.0
家電１,243010,サイクロン掃除機,861,876,67960.666666,4,241876.0
家電１,243020,紙パック式掃除機,861,094,19895.97826,269,4621279.0
家電１,243020,紙パック式掃除機,861,511,14612.0,2,29224.0
家電１,243020,紙パック式掃除機,861,523,11415.0,1,11415.0
家電１,243020,紙パック式掃除機,861,609,17064.0,1,17064.0
家電１,243020,紙パック式掃除機,861,654,21610.0,1,21610.0
家電１,243020,紙パック式掃除機,861,681,12992.0,1,12992.0
家電１,243020,紙パック式掃除機,861,736,18388.559523,386,5888480.0
家電１,243020,紙パック式掃除機,861,737,17738.262135,200,2987318.0
家電１,243020,紙パック式掃除機,861,738,19348.234042,338,5393390.0
家電１,243020,紙パック式掃除機,861,754,13990.833333,11,159380.0
家電１,243020,紙パック式掃除機,861,772,8510.0,1,8510.0
家電１,243020,紙パック式掃除機,861,808,8510.0,1,8510.0
家電１,243020,紙パック式掃除機,861,842,20384.133928,138,2499251.0
家電１,243020,紙パック式掃除機,861,879,12633.058823,46,574789.0
家電１,243030,スティック型掃除機,861,253,20297.338461,81,1396830.0
家電１,243030,スティック型掃除機,861,256,16193.67647,32,519029.0
家電１,243030,スティック型掃除機,861,259,16654.916666,52,845572.0
家電１,243030,スティック型掃除機,861,268,49898.857142,10,554232.0
家電１,243030,スティック型掃除機,861,289,33253.916666,12,399047.0
家電１,243030,スティック型掃除機,861,293,2430.0,1,2430.0
家電１,243030,スティック型掃除機,861,480,25469.557377,137,3263122.0
家電１,243030,スティック型掃除機,861,615,15984.0,1,15984.0
家電１,243030,スティック型掃除機,861,637,32000.0,1,32000.0
家電１,243030,スティック型掃除機,861,731,19494.0,1,19494.0
家電１,243030,スティック型掃除機,861,737,21309.755681,241,4368972.0
家電１,243030,スティック型掃除機,861,756,26773.727272,76,704234.0
家電１,243030,スティック型掃除機,861,757,34759.25,4,139037.0
家電１,243030,スティック型掃除機,861,758,47887.0,2,95774.0
家電１,243030,スティック型掃除機,861,772,40273.0,2,80546.0
家電１,243030,スティック型掃除機,861,809,10918.0,2,21836.0
家電１,243030,スティック型掃除機,861,845,26579.735294,32,842649.0
家電１,243030,スティック型掃除機,861,876,67187.2,39,2617336.0
家電１,243040,ハンディ型掃除機,861,094,11386.285714,132,1449184.0
家電１,243040,ハンディ型掃除機,861,256,6189.111111,11,69741.0
家電１,243040,ハンディ型掃除機,861,259,5514.947368,19,104784.0
家電１,243040,ハンディ型掃除機,861,268,49464.0,1,49464.0
家電２,253088,鍋・フライパン,861,846,8169.341628,601,4910790.0
家電２,253088,鍋・フライパン,861,879,17726.333333,8,171158.0
家電２,253099,その他調理家電関連,861,253,6063.641176,212,1071850.0
家電２,253099,その他調理家電関連,861,256,5014.681818,126,520920.0
家電２,253099,その他調理家電関連,861,259,4257.99315,206,738762.0
家電２,253099,その他調理家電関連,861,268,625.0,1,625.0
家電２,253099,その他調理家電関連,861,289,10970.692307,13,142619.0
家電２,253099,その他調理家電関連,861,485,4125.813953,51,204069.0
家電２,253099,その他調理家電関連,861,543,13539.736111,72,921231.0
家電２,253099,その他調理家電関連,861,593,28841.0,2,57682.0
家電２,253099,その他調理家電関連,861,632,2300.0,1,2300.0
家電２,253099,その他調理家電関連,861,638,7160.0,1,7160.0
家電２,253099,その他調理家電関連,861,737,5197.058823,613,2662199.0
家電２,253099,その他調理家電関連,861,754,9827.666666,6,58966.0
家電２,253099,その他調理家電関連,861,756,18808.8,15,249602.0
家電２,253099,その他調理家電関連,861,772,16070.0,1,16070.0
家電２,253099,その他調理家電関連,861,808,6728.0,2,13456.0
家電２,253099,その他調理家電関連,861,842,5619.729729,825,3671211.0
家電２,253099,その他調理家電関連,861,845,7118.304347,180,967010.0
家電２,253099,その他調理家電関連,861,846,6533.061668,1351,7613111.0
家電２,253099,その他調理家電関連,861,879,7831.277777,31,278293.0
家電２,253110,キッチンスケール,861,094,1537.286885,369,415997.0
家電２,253110,キッチンスケール,861,256,2101.5,6,12250.0
家電２,253110,キッチンスケール,861,259,1860.833333,6,11165.0
家電２,253110,キッチンスケール,861,289,1922.0,3,5766.0
家電２,253110,キッチンスケール,861,629,1944.0,2,3888.0
家電２,253110,キッチンスケール,861,736,1960.82,89,163534.0
家電２,253110,キッチンスケール,861,737,1768.615384,45,69745.0
家電２,253110,キッチンスケール,861,738,1826.0,20,37562.0
家電２,253110,キッチンスケール,861,754,2667.0,3,8001.0
家電２,253110,キッチンスケール,861,879,2288.6,9,15343.0
家電２,253120,キッチンタイマー,861,240,758.8,6,5114.0
家電２,253120,キッチンタイマー,861,531,1263.0,1,1263.0
家電２,253120,キッチンタイマー,861,543,974.285714,29,29761.0
家電２,253120,キッチンタイマー,861,736,696.492753,298,178267.0
家電２,253120,キッチンタイマー,861,738,1089.0,62,67078.0
家電２,253120,キッチンタイマー,861,757,577.5,6,3006.0
家電２,253120,キッチンタイマー,861,845,587.625,18,9341.0
家電２,253210,餅つき器,861,094,16707.0,1,16707.0
家電２,253210,餅つき器,861,240,16707.0,6,100242.0
家電２,253210,餅つき器,861,289,16707.0,1,16707.0
家電２,253210,餅つき器,861,480,16707.0,2,33414.0
家電２,253210,餅つき器,861,737,16707.0,1,16707.0
家電２,253220,精米機,861,094,23225.0,10,232250.0
家電２,253220,精米機,861,253,19455.5,2,38911.0
家電２,253220,精米機,861,480,20105.666666,3,60317.0
家電２,253220,精米機,861,543,26906.0,3,80718.0
家電２,253220,精米機,861,737,23565.0,8,173098.0
家電２,253230,氷削り器,861,094,4991.402439,157,762843.0
家電２,253230,氷削り器,861,253,3671.666666,7,26760.0
家電２,253230,氷削り器,861,256,4127.571428,7,28893.0
家電２,253230,氷削り器,861,259,5110.818181,16,79243.0
家電２,253230,氷削り器,861,289,5130.857142,7,35916.0
家電２,253230,氷削り器,861,480,4754.666666,36,174351.0
家電２,253230,氷削り器,861,543,5063.5,42,208942.0
家電２,253230,氷削り器,861,737,3992.179487,914,4525717.0
家電２,253230,氷削り器,861,756,1803.0,1,1803.0
家電２,253320,冷温ＢＯＸ,861,094,15725.629629,32,474011.0
家電２,253320,冷温ＢＯＸ,861,268,22766.0,1,22766.0
家電２,253320,冷温ＢＯＸ,861,736,9694.857142,15,147046.0
家電２,253320,冷温ＢＯＸ,861,737,9784.428571,7,68491.0
家電２,253320,冷温ＢＯＸ,861,738,17460.142857,8,144987.0
家電２,253320,冷温ＢＯＸ,861,754,8121.0,1,8121.0
家電２,253320,冷温ＢＯＸ,861,842,13696.666666,12,164360.0
家電２,253320,冷温ＢＯＸ,861,879,12787.0,13,177638.0
家電１,243040,ハンディ型掃除機,861,289,5875.0,4,23500.0
家電１,243040,ハンディ型掃除機,861,293,2052.0,1,2052.0
家電１,243040,ハンディ型掃除機,861,485,4329.3,10,43293.0
家電１,243040,ハンディ型掃除機,861,543,7353.8,39,287913.0
家電１,243040,ハンディ型掃除機,861,736,7569.594936,78,539721.0
家電１,243040,ハンディ型掃除機,861,737,4601.853658,102,454369.0
家電１,243040,ハンディ型掃除機,861,754,7156.333333,6,44018.0
家電１,243040,ハンディ型掃除機,861,756,15802.75,5,68362.0
家電１,243040,ハンディ型掃除機,861,809,8143.0,1,8143.0
家電１,243040,ハンディ型掃除機,861,876,15641.666666,3,46925.0
家電１,243050,ロボット掃除機,861,094,59132.444444,171,9580988.0
家電１,243050,ロボット掃除機,861,240,57508.0,34,1877605.0
家電１,243050,ロボット掃除機,861,256,65923.0,5,370396.0
家電１,243050,ロボット掃除機,861,259,51850.5,8,414804.0
家電１,243050,ロボット掃除機,861,268,53870.0,2,107740.0
家電１,243050,ロボット掃除機,861,289,46670.0,3,140010.0
家電１,243050,ロボット掃除機,861,736,58083.125,56,3274376.0
家電１,243050,ロボット掃除機,861,737,59023.864864,42,2494305.0
家電１,243050,ロボット掃除機,861,738,64605.15625,39,2422218.0
家電１,243050,ロボット掃除機,861,754,97615.666666,7,720694.0
家電１,243050,ロボット掃除機,861,772,75470.0,1,75470.0
家電１,243050,ロボット掃除機,861,806,37584.0,1,37584.0
家電１,243050,ロボット掃除機,861,879,56442.5,6,338655.0
家電１,243080,掃除機用紙パック,861,253,1094.8,9,9242.0
家電１,243080,掃除機用紙パック,861,256,1706.0,1,1706.0
家電１,243080,掃除機用紙パック,861,259,291.0,1,291.0
家電１,243080,掃除機用紙パック,861,289,950.0,1,950.0
家電１,243080,掃除機用紙パック,861,480,1792.5,4,7170.0
家電１,243080,掃除機用紙パック,861,543,452.75,11,4786.0
家電１,243080,掃除機用紙パック,861,737,404.35,44,17372.0
家電１,243080,掃除機用紙パック,861,845,791.0,8,6862.0
家電１,243081,純正掃除機用紙パック,861,094,786.920512,970,783134.0
家電１,243081,純正掃除機用紙パック,861,256,1083.375,56,42231.0
家電１,243081,純正掃除機用紙パック,861,259,1123.368421,43,44904.0
家電１,243081,純正掃除機用紙パック,861,268,1568.4,25,37270.0
家電１,243081,純正掃除機用紙パック,861,289,666.923076,31,19548.0
家電１,243081,純正掃除機用紙パック,861,293,307.0,2,614.0
家電１,243081,純正掃除機用紙パック,861,480,833.285714,32,27127.0
家電１,243081,純正掃除機用紙パック,861,543,894.530612,88,78592.0
家電１,243081,純正掃除機用紙パック,861,549,518.0,3,1554.0
家電１,243081,純正掃除機用紙パック,861,629,1296.0,2,2592.0
家電１,243081,純正掃除機用紙パック,861,736,857.049773,701,594693.0
家電１,243081,純正掃除機用紙パック,861,737,865.132812,361,281077.0
家電１,243081,純正掃除機用紙パック,861,738,1120.125,38,44145.0
家電１,243081,純正掃除機用紙パック,861,754,1009.9,34,30020.0
家電１,243081,純正掃除機用紙パック,861,809,518.0,10,5180.0
家電１,243081,純正掃除機用紙パック,861,879,800.324324,91,63636.0
家電１,243090,その他掃除機,861,240,11275.152542,95,1064203.0
家電１,243090,その他掃除機,861,253,15104.378378,43,613755.0
家電１,243090,その他掃除機,861,256,12779.428571,15,188470.0
家電１,243090,その他掃除機,861,259,14925.777777,30,420568.0
家電１,243090,その他掃除機,861,289,13783.571428,7,86344.0
家電１,243090,その他掃除機,861,480,14805.611111,38,557927.0
家電１,243090,その他掃除機,861,543,14973.829787,57,845936.0
家電１,243090,その他掃除機,861,579,22582.0,1,22582.0
家電１,243090,その他掃除機,861,606,10422.0,1,10422.0
家電１,243090,その他掃除機,861,737,15870.340425,52,801622.0
家電１,243090,その他掃除機,861,756,12500.5,2,25001.0
家電１,243090,その他掃除機,861,876,23762.5,3,66268.0
家電１,243091,業務用クリーナー,861,256,30034.0,2,60068.0
